show_id,title,type,content_type_category,primary_genre,genre_count,is_multi_genre,primary_country,country_count,production_region,is_international_production,release_year,release_decade,release_decade_label,release_era,date_added,year_added,month_added,quarter_added,content_age_years,content_age_category,freshness_score,duration,duration_value,duration_type,movie_duration_category,tv_season_category,rating,rating_category,target_audience,genre_saturation_level,genre_opportunity_score,market_classification,competition_index,investment_risk_score,investment_risk_level,performance_indicator,investment_priority_score,investment_recommendation,content_strategy,investment_year,director,has_director,cast,has_cast,description,description_length,title_length,listed_in,country
s36,The Father Who Moves Mountains,Movie,Film Content,Dramas,3,1,Unknown,0,Unknown,0,2021,2020,2020s,Modern Era (2020+),2021-09-17,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,110 min,110.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Unknown,4.0,4.0,Low Risk,78,2.48,Cautious Investment,Maintain Position,Year 3 - Optimize,Daniel Sandu,1,"Adrian Titieni, Elena Purea, Judith State, Valeriu Andriuță, Tudor Smoleanu, Virgil Aioanei, Radu Botar, Petronela Grigorescu, Bogdan Nechifor, Cristian Bota",1,"When his son goes missing during a snowy hike in the mountains, a retired intelligence officer will stop at nothing — and risk everything — to find him.",152,30,"Dramas, International Movies, Thrillers",
s37,The Stronghold,Movie,Film Content,Action & Adventure,3,1,Unknown,0,Unknown,0,2021,2020,2020s,Modern Era (2020+),2021-09-17,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,105 min,105.0,min,Feature (90-120 min),N/A - Movie,TV-MA,Mature,Adults Only,Saturated (5-10%),2,Unknown,3.5,5.0,Very Low Risk,82,3.27,Moderate Investment,Maintain Position,Year 2 - Scale,Cédric Jimenez,1,"Gilles Lellouche, Karim Leklou, François Civil, Adèle Exarchopoulos, Kenza Fortas, Cyril Lecomte, Michaël Abiteboul, Idir Azougli, Vincent Darmuzey, Jean-Yves Berteloot",1,"Tired of the small-time grind, three Marseille cops get a chance to bust a major drug network. But lines blur when a key informant makes a big ask.",147,14,"Action & Adventure, Dramas, International Movies",
s38,Angry Birds,TV Show,Series Content,Kids' TV,2,1,Finland,1,Other,0,2018,2010,2010s,Peak Streaming (2015-19),2021-09-16,2021.0,9.0,3.0,8,Established (5-10 yrs),92,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-Y7,Kids,Kids & Family,Saturated (5-10%),2,Untapped Market (<20),2.5,4.0,Low Risk,58,2.73,Cautious Investment,Market Entry,Year 3 - Optimize,,0,"Antti Pääkkönen, Heljä Heikkinen, Lynne Guaglione, Pasi Ruohonen, Rauno Ahonen",1,"Birds Red, Chuck and their feathered friends have lots of adventures while guarding eggs in their nest that pesky pigs keep trying to steal.",140,11,"Kids' TV, TV Comedies",Finland
s39,Birth of the Dragon,Movie,Film Content,Action & Adventure,2,1,China,3,Asia,1,2017,2010,2010s,Peak Streaming (2015-19),2021-09-16,2021.0,9.0,3.0,9,Established (5-10 yrs),91,96 min,96.0,min,Feature (90-120 min),N/A - Movie,PG-13,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,5.0,Very Low Risk,66,3.08,Moderate Investment,Maintain Position,Year 2 - Scale,George Nolfi,1,"Billy Magnussen, Ron Yuan, Qu Jingjing, Terry Chen, Vanness Wu, Jin Xing, Philip Ng, Xia Yu, Yu Xia",1,"A young Bruce Lee angers kung fu traditionalists by teaching outsiders, leading to a showdown with a Shaolin master in this film based on real events.",150,19,"Action & Adventure, Dramas","China, Canada, United States"
s40,Chhota Bheem,TV Show,Series Content,Kids' TV,1,0,India,1,Asia,0,2021,2020,2020s,Modern Era (2020+),2021-09-16,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,3 Seasons,3.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-Y7,Kids,Kids & Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,89,3.24,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",1,"A brave, energetic little boy with superhuman powers leads his friends on exciting adventures to guard their fellow Dholakpur villagers from evil.",146,12,Kids' TV,India
s41,He-Man and the Masters of the Universe,TV Show,Series Content,Kids' TV,2,1,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-09-16,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-Y7,Kids,Kids & Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.5,Very Low Risk,84,3.17,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Yuri Lowenthal, Kimberly Brooks, Antony Del Rio, Trevor Devall, Ben Diskin, Grey Griffin, David Kaye, Tom Kenny, Judy Alice Lee, Roger Craig Smith, Fred Tatasciore",1,Mighty teen Adam and his heroic squad of misfits discover the legendary power of Grayskull — and their destiny to defend Eternia from sinister Skeletor.,152,38,"Kids' TV, TV Sci-Fi & Fantasy",United States
s42,Jaws,Movie,Film Content,Action & Adventure,3,1,United States,1,North America,0,1975,1970,1970s,Classic (Pre-1990),2021-09-16,2021.0,9.0,3.0,51,Classic (20+ yrs),49,124 min,124.0,min,Long (120-150 min),N/A - Movie,PG,Parental Guidance,Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,66,2.83,Cautious Investment,Maintain Position,Year 3 - Optimize,Steven Spielberg,1,"Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton, Carl Gottlieb, Jeffrey Kramer, Susan Backlinie, Jonathan Filley, Ted Grossman",1,"When an insatiable great white shark terrorizes Amity Island, a police chief, an oceanographer and a grizzled shark hunter seek to destroy the beast.",149,4,"Action & Adventure, Classic Movies, Dramas",United States
s43,Jaws 2,Movie,Film Content,Dramas,3,1,United States,1,North America,0,1978,1970,1970s,Classic (Pre-1990),2021-09-16,2021.0,9.0,3.0,48,Classic (20+ yrs),52,116 min,116.0,min,Feature (90-120 min),N/A - Movie,PG,Parental Guidance,Family,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,71,2.14,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Jeannot Szwarc,1,"Roy Scheider, Lorraine Gary, Murray Hamilton, Joseph Mascolo, Jeffrey Kramer, Collin Wilcox Paxton, Ann Dusenberry, Mark Gruner, Barry Coe, Susan French",1,"Four years after the last deadly shark attacks, police chief Martin Brody fights to protect Amity Island from another killer great white.",137,6,"Dramas, Horror Movies, Thrillers",United States
s44,Jaws 3,Movie,Film Content,Action & Adventure,3,1,United States,1,North America,0,1983,1980,1980s,Classic (Pre-1990),2021-09-16,2021.0,9.0,3.0,43,Classic (20+ yrs),57,98 min,98.0,min,Feature (90-120 min),N/A - Movie,PG,Parental Guidance,Family,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,67,2.84,Cautious Investment,Maintain Position,Year 3 - Optimize,Joe Alves,1,"Dennis Quaid, Bess Armstrong, Simon MacCorkindale, Louis Gossett Jr., John Putch, Lea Thompson, P.H. Moriarty, Dan Blasko, Liz Morris, Lisa Maurer",1,"After the staff of a marine theme park try to capture a young great white shark, they discover its mother has invaded the enclosure and is out for blood.",153,6,"Action & Adventure, Horror Movies, Thrillers",United States
s45,Jaws: The Revenge,Movie,Film Content,Action & Adventure,3,1,United States,1,North America,0,1987,1980,1980s,Classic (Pre-1990),2021-09-16,2021.0,9.0,3.0,39,Classic (20+ yrs),61,91 min,91.0,min,Feature (90-120 min),N/A - Movie,PG-13,Teens,Teens & Adults,Saturated (5-10%),2,Dominant Market (500+),4.5,4.0,Low Risk,79,2.99,Cautious Investment,Maintain Position,Year 3 - Optimize,Joseph Sargent,1,"Lorraine Gary, Lance Guest, Mario Van Peebles, Karen Young, Michael Caine, Judith Barsi, Mitchell Anderson, Lynn Whitfield",1,"After another deadly shark attack, Ellen Brody has had enough of Amity Island and moves to the Caribbean – but a great white shark follows her there.",149,17,"Action & Adventure, Horror Movies, Thrillers",United States
s46,My Heroes Were Cowboys,Movie,Film Content,Documentaries,1,0,Unknown,0,Unknown,0,2021,2020,2020s,Modern Era (2020+),2021-09-16,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,23 min,23.0,min,Short (<60 min),N/A - Movie,PG,Parental Guidance,Family,Saturated (5-10%),2,Unknown,3.5,5.0,Very Low Risk,62,3.02,Moderate Investment,Maintain Position,Year 2 - Scale,Tyler Greco,1,,0,"Robin Wiltshire's painful childhood was rescued by Westerns. Now he lives on the frontier of his dreams, training the horses he loves for the big screen.",153,22,Documentaries,
s47,Safe House,Movie,Film Content,Action & Adventure,1,0,South Africa,3,Africa,1,2012,2010,2010s,Early Streaming (2010-14),2021-09-16,2021.0,9.0,3.0,14,Mature (10-20 yrs),86,115 min,115.0,min,Feature (90-120 min),N/A - Movie,R,Mature,Adults Only,Saturated (5-10%),2,Growing Market (50-100),3.5,4.5,Very Low Risk,63,2.91,Cautious Investment,Maintain Position,Year 3 - Optimize,Daniel Espinosa,1,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard, Rubén Blades, Nora Arnezeder, Robert Patrick, Liam Cunningham, Joel Kinnaman",1,Young CIA operative Matt Weston must get a dangerous criminal out of an agency safe house that's come under attack and get him to a securer location.,149,10,Action & Adventure,"South Africa, United States, Japan"
s48,The Smart Money Woman,TV Show,Series Content,International TV Shows,3,1,Unknown,0,Unknown,0,2020,2020,2020s,Modern Era (2020+),2021-09-16,2021.0,9.0,3.0,6,Established (5-10 yrs),94,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Unknown,4.0,4.0,Low Risk,71,2.39,Cautious Investment,Maintain Position,Year 3 - Optimize,Bunmi Ajakaiye,1,"Osas Ighodaro, Ini Dima-Okojie, Kemi Lala Akindoju, Toni Tones, Ebenezer Eno, Eso Okolocha DIke, Patrick Diabuah, Karibi Fubara, Temisan Emmanuel, Timini Egbuson",1,"Five glamorous millennials strive for success as they juggle careers, finances, love and friendships. Based on Arese Ugwu's 2016 best-selling novel.",148,21,"International TV Shows, Romantic TV Shows, TV Comedies",
s49,Training Day,Movie,Film Content,Dramas,2,1,United States,1,North America,0,2001,2000,2000s,2000s Digital Transition,2021-09-16,2021.0,9.0,3.0,25,Classic (20+ yrs),75,122 min,122.0,min,Long (120-150 min),N/A - Movie,R,Mature,Adults Only,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,63,2.04,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,Antoine Fuqua,1,"Denzel Washington, Ethan Hawke, Scott Glenn, Tom Berenger, Harris Yulin, Raymond J. Barry, Cliff Curtis, Dr. Dre, Snoop Dogg, Macy Gray, Eva Mendes",1,A rookie cop with one day to prove himself to a veteran LAPD narcotics officer receives a crash course in his mentor's questionable brand of justice.,149,12,"Dramas, Thrillers",United States
s50,Castle and Castle,TV Show,Series Content,International TV Shows,2,1,Nigeria,1,Africa,0,2021,2020,2020s,Modern Era (2020+),2021-09-15,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,2 Seasons,2.0,Season,N/A - TV Show,Short Run (2-3 seasons),TV-MA,Mature,Adults Only,Highly Saturated (10%+),1,Major Market (100-500),4.5,4.0,Low Risk,92,2.65,Cautious Investment,Maintain Position,Year 3 - Optimize,,0,"Richard Mofe-Damijo, Dakore Akande, Bimbo Manuel, Blossom Chukwujekwu, Deyemi Okanlawon, Etim Effiong, Denola Grey, Duke Akintola, Eku Edewor, Ade Laoye, Anee Icha, Kevin Ushi, Jude Chukwuka, Amanda Afolabi",1,"A pair of high-powered, successful lawyers find themselves defending opposite interests of the justice system, causing a strain on their happy marriage.",152,17,"International TV Shows, TV Dramas",Nigeria
s51,Dharmakshetra,TV Show,Series Content,International TV Shows,3,1,India,1,Asia,0,2014,2010,2010s,Early Streaming (2010-14),2021-09-15,2021.0,9.0,3.0,12,Mature (10-20 yrs),88,1 Season,1.0,Season,N/A - TV Show,Limited Series (1 season),TV-PG,Parental Guidance,Family,Highly Saturated (10%+),1,Dominant Market (500+),5.0,3.0,Moderate Risk,67,2.09,Cautious Investment,Red Ocean (Compete),Year 3 - Optimize,,0,"Kashmira Irani, Chandan Anand, Dinesh Mehta, Ankit Arora, Pushkar Goggiaa, Anjali Rana, Aarya DharmChand Kumar, Amit Behl, Maleeka Ghai",1,"After the ancient Great War, the god Chitragupta oversees a trial to determine who were the battle's true heroes and villains.",126,13,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",India
s52,InuYasha the Movie 2: The Castle Beyond the Looking Glass,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2002,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,24,Classic (20+ yrs),76,99 min,99.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,68,2.98,Cautious Investment,Maintain Position,Year 3 - Optimize,Toshiya Shinohara,1,"Kappei Yamaguchi, Satsuki Yukino, Mieko Harada, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Kenichi Ogata, Toshiyuki Morikawa, Izumi Ogami",1,"With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy.",150,57,"Action & Adventure, Anime Features, International Movies",Japan
s53,InuYasha the Movie 3: Swords of an Honorable Ruler,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2003,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,23,Classic (20+ yrs),77,99 min,99.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,66,2.95,Cautious Investment,Maintain Position,Year 3 - Optimize,Toshiya Shinohara,1,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue",1,The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.,149,50,"Action & Adventure, Anime Features, International Movies",Japan
s54,InuYasha the Movie 4: Fire on the Mystic Island,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2004,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,22,Classic (20+ yrs),78,88 min,88.0,min,Standard (60-90 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,65,2.94,Cautious Investment,Maintain Position,Year 3 - Optimize,Toshiya Shinohara,1,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken Narita, Cho, Mamiko Noto, Nobutoshi Canna",1,"Ai, a young half-demon who has escaped from Horai Island to try to help her people, returns with potential saviors InuYasha, Sesshomaru and Kikyo.",146,47,"Action & Adventure, Anime Features, International Movies",Japan
s55,InuYasha the Movie: Affections Touching Across Time,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2001,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,25,Classic (20+ yrs),75,100 min,100.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,69,2.99,Cautious Investment,Maintain Position,Year 3 - Optimize,Toshiya Shinohara,1,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Kenichi Ogata, Noriko Hidaka, Hisako Kyoda, Ken Narita, Tomokazu Seki",1,"A powerful demon has been sealed away for 200 years. But when the demon's son is awakened, the fate of the world is in jeopardy.",128,51,"Action & Adventure, Anime Features, International Movies",Japan
s56,Nailed It,TV Show,Series Content,Reality TV,1,0,United States,1,North America,0,2021,2020,2020s,Modern Era (2020+),2021-09-15,2021.0,9.0,3.0,5,Fairly Recent (3-5 yrs),95,6 Seasons,6.0,Season,N/A - TV Show,Medium Run (4-6 seasons),TV-PG,Parental Guidance,Family,Moderate (2-5%),3,Dominant Market (500+),4.0,4.5,Very Low Risk,63,3.41,Moderate Investment,Maintain Position,Year 2 - Scale,,0,"Nicole Byer, Jacques Torres",1,"Home bakers with a terrible track record take a crack at re-creating edible masterpieces for a $10,000 prize. It's part reality contest, part hot mess.",151,9,Reality TV,United States
s57,Naruto Shippuden the Movie: Blood Prison,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2011,2010,2010s,Early Streaming (2010-14),2021-09-15,2021.0,9.0,3.0,15,Mature (10-20 yrs),85,102 min,102.0,min,Feature (90-120 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,82,3.15,Moderate Investment,Maintain Position,Year 2 - Scale,Masahiko Murata,1,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Kazuhiko Inoue, Masaki Terasoma, Mie Sonozaki, Yuichi Nakamura, Kengo Kawanishi, Kosei Hirota, Masako Katsuki",1,"Mistakenly accused of an attack on the Fourth Raikage, ninja Naruto is imprisoned in the impenetrable Hozuki Castle and his powers are sealed.",142,40,"Action & Adventure, Anime Features, International Movies",Japan
s58,Naruto Shippûden the Movie: Bonds,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2008,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,18,Mature (10-20 yrs),82,93 min,93.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,71,3.01,Moderate Investment,Maintain Position,Year 2 - Scale,Hajime Kamegaki,1,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Unsho Ishizuka, Motoko Kumai, Kazuhiko Inoue, Rikiya Koyama, Showtaro Morikubo, Nana Mizuki, Satoshi Hino, Shinji Kawada",1,"When strange ninjas ambush the village of Konohagakure, it's up to adolescent ninja Naruto and his long-missing pal, Sasuke, to save the planet.",144,33,"Action & Adventure, Anime Features, International Movies",Japan
s59,Naruto Shippûden the Movie: The Will of Fire,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2009,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,17,Mature (10-20 yrs),83,96 min,96.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,61,2.89,Cautious Investment,Maintain Position,Year 3 - Optimize,Masahiko Murata,1,"Junko Takeuchi, Chie Nakamura, Kazuhiko Inoue, Satoshi Hino, Showtaro Morikubo, Kentaro Ito, Ryoka Yuzuki, Kohsuke Toriumi, Nana Mizuki, Shinji Kawada, Yoichi Masukawa, Koichi Tochika, Yukari Tamura",1,"When four out of five ninja villages are destroyed, the leader of the one spared tries to find the true culprit and protect his land.",133,44,"Action & Adventure, Anime Features, International Movies",Japan
s60,Naruto Shippuden: The Movie,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2007,2000,2000s,2000s Digital Transition,2021-09-15,2021.0,9.0,3.0,19,Mature (10-20 yrs),81,95 min,95.0,min,Feature (90-120 min),N/A - Movie,TV-PG,Parental Guidance,Family,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,69,2.99,Cautious Investment,Maintain Position,Year 3 - Optimize,Hajime Kamegaki,1,"Junko Takeuchi, Chie Nakamura, Yoichi Masukawa, Koichi Tochika, Ayumi Fujimura, Keisuke Oda, Daisuke Kishio, Fumiko Orikasa, Hidetoshi Nakamura, Tetsuya Kakihara, Kisho Taniyama, Miyuki Sawashiro, Katsuyuki Konishi, Masako Katsuki, Keiko Nemoto, Masashi Ebara, Kazuhiko Inoue, Showtaro Morikubo, Romi Park, Daisuke Ono, Seizo Kato",1,"The adventures of adolescent ninja Naruto Uzumaki continue as he's tasked with protecting a priestess from a demon – but to do so, he must die.",143,27,"Action & Adventure, Anime Features, International Movies",Japan
s61,Naruto Shippuden: The Movie: The Lost Tower,Movie,Film Content,Action & Adventure,3,1,Japan,1,Asia,0,2010,2010,2010s,Early Streaming (2010-14),2021-09-15,2021.0,9.0,3.0,16,Mature (10-20 yrs),84,85 min,85.0,min,Standard (60-90 min),N/A - Movie,TV-14,Teens,Teens & Adults,Saturated (5-10%),2,Major Market (100-500),4.0,4.5,Very Low Risk,68,2.98,Cautious Investment,Maintain Position,Year 3 - Optimize,Masahiko Murata,1,"Junko Takeuchi, Chie Nakamura, Satoshi Hino, Rikiya Koyama, Nobuaki Fukuda, Kenji Hamada, Keiko Nemoto, Saori Hayami, Yumi Toma, Yuko Kobayashi, Fujiko Takimoto, Mutsumi Tamura, Mayuki Makiguchi, Toshiyuki Morikawa",1,"When Naruto is sent to recover a missing nin, the rogue manages to send him 20 years into the past, where he unites with his father to battle evil.",147,43,"Action & Adventure, Anime Features, International Movies",Japan
